"","sent_raw","jockers_rinker","jockers","huliu","lmcd","nrc","senticnet","sentiword"
"1","0,CANTO ONE",0,0,0,0,0,-0.537401153701776,0
"2","1,""I was the shadow of the waxwing slain by the false azure in the windowpane; i was the smudge of ashen fluffand i lived on, flew on, in the reflected sky.""",-0.242467157736146,-0.242467157736146,-0.35921060405355,0,0,-0.135961213634269,-0.220764850407911
"3","2,""and from the inside, too, id duplicate myself, my lamp, an apple on a plate: uncurtaining the night, id let dark glass hang all the furniture above the grass, and how delightful when a fall of snow""",-0.0575396455568751,-0.0575396455568751,-0.328797974610715,0.164398987305357,0,0.149109881485959,-0.0707828973120288
"4","3,""Covered my glimpse of lawn and reached up so as to make chair and bed exactly stand upon that snow, out in that crystal land! retake the falling snow: each drifting flake shapeless and slow, unsteady and opaque, a dull dark white against the days pale white and abstract larches in the neutral light.""",-0.455877257684647,-0.319794494196693,-0.95257934441568,-0.272165526975909,0,-0.583658972599836,-0.0324816596182558
"5","4,""and then the gradual and dual blue as night unites the viewer and the view, and in the morning, diamonds of frost""",-0.0533001790889026,-0.0533001790889026,-0.21320071635561,0,0,-0.0140712472794703,-0.248734169081546
"6","5,Express amazement: whose spurred feet have crossed from left to right the blank page of the road?",0.388057000058133,0.388057000058133,0.485071250072666,0,0,0.723726305108418,-0.288011054730645
"7","6,""reading from left to right in winters code: a dot, an arrow pointing back; repeat: dot, arrow pointing back a pheasants feet! torquated beauty, sublimated grouse, finding your china right behind my house.""",0.208893187146837,0.382970843102535,0.348155311911396,0,0.348155311911396,1.12506389044168,0.152317948961236
"8","7,""was he in sherlock holmes, the fellow whose tracks pointed back when he reversed his shoes?""",0.1,0.1,0,0,0.25,0.35025,0.0625
"9","8,all colors made me happy: even gray.",0.28347335475692,0.28347335475692,0.377964473009227,0.377964473009227,0.377964473009227,-0.110365626118694,0.322844654028715
"10","9,My eyes were such that literally they took photographs.",0,0,0,0,0,0.180333333333333,0
"11","10,""whenever id permit, or, with a silent shiver, order it, whatever in my field of vision dwelt an indoor scene, hickory leaves, the svelte stilettos of a frozen stillicide was printed on my eyelids nether side where it would tarry for an hour or two, and while this lasted all i had to do was close my eyes to reproduce the leaves,""",0.0952500952501429,-0.0317500317500476,-0.127000127000191,0,-0.254000254000381,0.0595630595630893,-0.176212676212764
"12","11,""Or indoor scene, or trophies of the eaves.""",0,0,0,0,0,0.0173241161390704,-0.110485434560398
"13","12,""i cannot understand why from the lake i could make out our front porch when id take lake road to school, whilst now, although no tree has intervened, i look but fail to see even the roof.""",-0.441822278383148,-0.27742329107779,-0.534296708742411,-0.369897721437054,-0.369897721437054,-0.429770024224805,-0.0827063905302035
"14","13,""maybe some quirk in space has caused a fold or furrow to displace the fragile vista, the frame house between goldsworth and wordsmith on its square of green.""",-0.188982236504614,-0.188982236504614,-0.377964473009227,-0.188982236504614,-0.188982236504614,0.295568217893216,0.0590569489076918
"15","14,i had a favorite young shagbark there",0.434659143960611,0.434659143960611,0.377964473009227,0.377964473009227,0.755928946018454,0.406689772957929,-0.0472455591261534
"16","15,""With ample dark jade leaves and a black, spare, vermiculated trunk.""",0.0452267016866646,0.0452267016866646,0,0,-0.301511344577764,-0.215580611373101,-0.304652087750449
"17","16,""the setting sun bronzed the black bark, around which, like undone garlands, the shadows of the foliage fell.""",-0.0353553390593274,-0.0353553390593274,-0.235702260395516,0,-0.471404520791032,-0.520430590953299,-0.0810226520109586
"18","17,it is now stout and rough; it has done well.",0.173925271309261,0.173925271309261,0,0,0,0.021503488089145,0.0136294167153257
"19","18,white butterflies turn lavender as they pass through its shade where gently seems to sway the phantom of my little daughters swing.",-0.106600358177805,-0.106600358177805,0,0,-0.21320071635561,0.0515519332147866,-0.0230967442718578
"20","19,the house itself is much the same.",0,0,0,0,0,0.345913085698045,-0.255126019281228
"21","20,one wing weve had revamped.",0,0,0,0,0,0.0406964371904962,0
"22","21,theres a solarium.",0,0,0,0,0,0,0
"23","22,theres",0,0,0,0,0,0,0
"24","23,A picture window flanked with fancy chairs.",0.188982236504614,0.188982236504614,0.377964473009227,0,0.377964473009227,0.278181852134791,0
"25","24,""tvs huge paperclip now shines instead of the stiff vane so often visited by the naive, the gauzy mockingbird retelling all the programs she had heard; switching from chippo-chippo to a clear to-wee, to-wee; then rasping out: come here, come here, come herrr; flirting her tail aloft, or gracefully indulging in a soft upward hop-flop, and instantly (to-wee!)""",0.119688749786255,0.119688749786255,0.0503952630678969,0,-0.579545525280815,-0.122561279781125,0.221716659613448
"26","25,Returning to her perchthe new tv.",0.32659863237109,0.32659863237109,0,0,0,0.266586133672903,-0.0680413817439772
"27","26,i was an infant when my parents died.",0.0353553390593274,0.0353553390593274,-0.353553390593274,0,0.353553390593274,-0.0106066017177982,0
"28","27,they both were ornithologists.",0,0,0,0,0,0,0
"29","28,ive tried so often to evoke them that today i have a thousand parents.",0,0,0,0,0,0.60187231678678,0.0501114828585796
"30","29,""sadly they dissolve in their own virtues and recede, but certain words, chance words i hear or read, such as bad heart always to him refer, and cancer of the pancreas to her.""",-0.39167472590032,-0.39167472590032,-0.522232967867094,-0.174077655955698,-1.22724747448767,-0.0631901891119183,-0.268939616686318
"31","30,a preterist: one who collects cold nests.",-0.188982236504614,-0.188982236504614,-0.377964473009227,0,-0.377964473009227,-0.235471866684749,-0.0826797284707684
"32","31,""Here was my bedroom, now reserved for guests.""",0,0,0,0,0,0.2365272183069,-0.0220970869120796
"33","32,""here, tucked away by the canadian maid, i listened to the buzz downstairs and prayed for everybody to be always well, uncles and aunts, the maid, her niece adele whod seen the pope, people in books, and god.""",0.170332492187301,0.170332492187301,0.162221421130763,0,0.486664263392288,0.0392575839136445,-0.0943966449559907
"34","33,""i was brought up by dear bizarre aunt maud, a poet and a painter with a taste for realistic objects interlaced with grotesque growths and images of doom.""",-0.170084012854152,-0.170084012854152,-0.377964473009227,0,-0.188982236504614,0.471510680079011,-0.124019592706153
"35","34,She lived to hear the next babe cry.",-0.265165042944955,-0.265165042944955,-0.353553390593274,0,-0.353553390593274,-0.246780266634105,-0.121533978016438
"36","35,her room weve kept intact.",0.223606797749979,0.223606797749979,0,0,0.447213595499958,0.0375659420219965,-0.0559016994374947
"37","36,""its trivia create a still life in her style: the paperweight of convex glass enclosing a lagoon, the verse book open at the index (moon, moonrise, moor, moral), the forlorn guitar, the human skull; and from the local star a curio: red sox beat yanks""",0.0596284793999944,0.0596284793999944,-0.149071198499986,0,0.298142396999972,0.405473659919962,0.00204085569374981
"38","37,""On chapmans homer, thumbtacked to the door.""",0,0,0,0,0,0.00982707629823991,0.0472455591261534
"39","38,my god died young.",-0.05,-0.05,-0.5,0,1,0.5375,-0.0625
"40","39,theolatry i found",0.346410161513775,0.346410161513775,0,0,0.577350269189626,0,0
"41","40,""Degrading, and its premises, unsound.""",-0.559016994374947,-0.559016994374947,-0.894427190999916,-0.894427190999916,0,-0.585849810104945,-0.223606797749979
"42","41,no free man needs a god; but was i free?",0.513870119777362,0.513870119777362,1.02774023955472,0,0.316227766016838,0.979515505237155,-0.152184612395603
"43","42,""how fully i felt nature glued to me and how my childish palate loved the taste half-fish, half-honey, of that golden paste! my picture book was at an early age the painted parchment papering our cage: mauve rings around the moon; blood-orange sun; twinned iris; and that rare phenomenon the iridulewhen, beautiful and strange,""",0.211925177130407,0.211925177130407,0.132453235706504,0.132453235706504,0.264906471413009,0.885582333933688,0.328373646855709
"44","43,In a bright sky above a mountain range one opal cloudlet in an oval form reflects the rainbow of a thunderstorm which in a distant valley has been staged for we are most artistically caged.",-0.0912766595106798,-0.0912766595106798,0.169030850945703,0,0.169030850945703,0.636401153810573,0.0295803989154981
"45","44,and theres the wall of sound: the nightly wall raised by a trillion crickets in the fall.",-0.0606339062590832,-0.0606339062590832,-0.242535625036333,0,-0.242535625036333,-0.0715480093857182,-0.397488941031768
"46","45,impenetrable! halfway up the hill id pause in thrall of their delirious trill.",-0.138675049056307,-0.138675049056307,-0.277350098112615,0,-0.554700196225229,0.0881973311998114,0.0780047150941729
"47","46,thats dr. suttons light.",0,0,0,0,0,0.0185,0.078125
"48","47,thats the great bear.",0.25,0.25,0.5,0.5,0,0.815,-0.09375
"49","48,A thousand years ago five minutes were equal to forty ounces of fine sand.",0.0668153104781061,0.0668153104781061,0.267261241912424,0,0,0.0638754368170694,0.100222965717159
"50","49,outstare the stars.",0,0,0,0,0,0,0
"51","50,""infinite foretime and infinite aftertime: above your head they close like giant wings, and you are dead.""",0.169774937525433,0.169774937525433,0,0,0.485071250072666,-0.573354217585891,-0.139457984395891
"52","51,""the regular vulgarian, i daresay, is happier: he sees the milky way only when making water.""",0.0625,0.0625,0.25,0,0,0.0143,0.0208333333333333
"53","52,""then as now i walked at my own risk: whipped by the bough, tripped by the stump.""",-0.618465843842649,-0.375930218806316,-0.485071250072666,0,-0.242535625036333,-0.269942150665439,-0.394120390684041
"54","53,""asthmatic, lame and fat,""",-0.5,-0.5,-1,0,-0.5,-0.56,0.1875
"55","54,I never bounced a ball or swung a bat.",0,0,0,0,0,0.0193333333333333,0.0416666666666667
"56","55,i was the shadow of the waxwing slain by feigned remoteness in the windowpane.",-0.160356745147455,-0.160356745147455,0,0,-0.267261241912424,-0.117862207683379,-0.217149759053845
"57","56,""i had a brain, five senses (one unique), but otherwise i was a cloutish freak.""",-0.309838667696593,-0.309838667696593,-0.580947501931113,0,0.258198889747161,-0.406792350796652,0.149271233135078
"58","57,in sleeping dreams i played with other chaps but really envied nothingsave perhaps the miracle of a lemniscate left upon wet sand by nonchalantly deft bicycle tires.",0.500370233297676,0.3079201435678,0.538860251243651,0,0.346410161513775,0.00292524136389416,-0.0769800358919501
"59","58,""a thread of subtle pain,""",-0.335410196624968,-0.335410196624968,-0.447213595499958,0,-0.447213595499958,-0.0165469030334984,-0.223606797749979
"60","59,""Tugged at by playful death, released again, but always present, ran through me. one day, when id just turned eleven, as i lay prone on the floor and watched a clockwork toy a tin wheelbarrow pushed by a tin boy bypass chair legs and stray beneath the bed, there was a sudden sunburst in my head.""",0.0751672242878694,0.0751672242878694,0,-0.133630620956212,0.033407655239053,0.137205240066791,-0.311804782231162
"61","60,and then black night.",-0.125,-0.125,0,0,-0.5,-0.615,-0.015625
"62","61,that blackness was sublime.",0.125,0.125,0.5,0,-0.5,-0.0535,0
"63","62,""i felt distributed through space and time: one foot upon a mountaintop, one hand""",0,0,0,0,0,0.290512969958805,0.267261241912424
"64","63,""Under the pebbles of a panting strand, one ear in italy, one eye in spain, in caves, my blood, and in the stars, my brain.""",0,0,0,0,0,-0.0476,-0.1
"65","64,""there were dull throbs in my triassic; green optical spots in upper pleistocene, an icy shiver down my age of stone, and all tomorrows in my funnybone.""",-0.356032666000269,-0.356032666000269,-0.577350269189626,0,-0.384900179459751,0.0577350269189626,-0.0134600509186073
"66","65,during one winter every afternoon id sink into that momentary swoon.",-0.0753778361444409,-0.0753778361444409,-0.301511344577764,0,0,-0.816492721116584,-0.150755672288882
"67","66,and then it ceased.",0,0,0,-0.5,0,0,0.1875
"68","67,its memory grew dim.",-0.5,0,-0.5,0,0,-0.242,-0.1125
"69","68,My health improved.",0.433012701892219,0.433012701892219,0.577350269189626,0.577350269189626,0.577350269189626,0.316965297785105,0.505181485540923
"70","69,i even learned to swim.",0,0,0,0,0.447213595499958,0.509376285274452,-0.00931694990624912
"71","70,""but like some little lad forced by a wench with his pure tongue her abject thirst to quench, i was corrupted, terrified, allured, and though old doctor colt pronounced me cured of what, he said, were mainly growing pains, the wonder lingers and the shame remains.""",-0.576866653456035,-0.724308609610932,-0.0810930758851934,-0.361232792579498,-0.7888144654287,0.0118101006880073,-0.285822375421108
"72","71,section",0,0,0,0,0,0,0
"73","72,CANTO TWO",0,0,0,0,0,-0.0212132034355964,0
"74","73,There was a time in my demented youth when somehow i suspected that the truth about survival after death was known",-0.0763762615825973,-0.0763762615825973,0,-0.218217890235992,0,0.459566876837,0.136386181397495
"75","74,""To every human being: i alone knew nothing, and a great conspiracy of books and people hid the truth from me. there was the day when i began to doubt mans sanity: how could he live without knowing for sure what dawn, what death, what doom awaited consciousness beyond the tomb?""",0.0392078423527843,0.0392078423527843,-0.168033610083361,-0.140028008402801,0.364072821847283,0.253618728819153,0.0408415024508169
"76","75,""and finally there was the sleepless night when i decided to explore and fight the foul, the inadmissible abyss,""",-0.78001349515991,-0.78001349515991,-0.458831467741123,0,-0.688247201611685,-0.0718071247014859,-0.243754217237472
"77","76,Devoting all my twisted life to this one task.",-0.166666666666667,-0.166666666666667,-0.333333333333333,0,0.333333333333333,0.016,0.166666666666667
"78","77,today im sixty-one.",0,0,0,0,0,-0.395,0
"79","78,waxwings are berry-pecking.",-0.125,-0.125,0,0,0,0.278,0
"80","79,a cicada sings.",0,0,0,0,0,0,0
"81","80,the little scissors i am holding are a dazzling synthesis of sun and star.",0.534522483824849,0.534522483824849,0.267261241912424,0,0.534522483824849,0.528642736502775,0.133630620956212
"82","81,""i stand before the window and i pare my fingernails and vaguely am aware of certain flinching likenesses: the thumb, our grocers son; the index, lean and glum college astronomer starover blue;""",-0.0265165042944955,-0.0265165042944955,0,0,-0.318198051533946,-0.0505581348548381,-0.00883883476483185
"83","82,""The middle fellow, a tall priest i knew; the feminine fourth finger, an old flirt; and little pinky clinging to her skirt.""",0.191880644720049,0.191880644720049,-0.21320071635561,0,0.426401432711221,0.359584328205373,0.239850805900062
"84","83,and i make mouths as i snip off the thin strips of what aunt maud used to call scarf-skin.",0.0559016994374947,0.0559016994374947,0,0,0.223606797749979,-0.0268328157299975,-0.114598483846864
"85","84,maud shade was eighty when a sudden hush fell on her life.",-0.144337567297406,-0.144337567297406,-0.288675134594813,0,0,0.0724574587832981,-0.0360843918243516
"86","85,we saw the angry flush and torsion of paralysis assail her noble cheek.",-0.38829013735766,-0.38829013735766,-0.277350098112615,0,-0.277350098112615,0.143390000724222,-0.0277350098112615
"87","86,""we moved her to pinedale, famed for its sanitarium.""",0.266666666666667,0.266666666666667,0.333333333333333,0,0,0.387333333333333,0
"88","87,there shed sit",0,0,0,0,-0.577350269189626,0.0502294734194974,0
"89","88,In the glassed sun and watch the fly that lit upon her dress and then upon her wrist.",0.14142135623731,0.14142135623731,0,0,0.235702260395516,0.044783429475148,0.0412478955692153
"90","89,her mind kept fading in the growing mist.",0.194454364826301,0.194454364826301,-0.353553390593274,0,0,-0.706399674405361,-0.243067956032876
"91","90,she still could speak.",0,0,0,0,0,-0.407,-0.0535714285714286
"92","91,""she paused, and groped, and found what seemed at first a serviceable sound, but from adjacent cells impostors took the place of words she needed, and her look spelt imploration as she sought in vain to reason with the monsters in her brain.""",-0.0304997140665209,-0.0304997140665209,-0.152498570332605,0,-0.0381246425831512,0.0118186392007768,0.168383838075584
"93","92,what moment in the gradual decay",-0.204124145231932,-0.204124145231932,-0.408248290463863,0,-0.408248290463863,-0.310268700752536,-0.127577590769957
"94","93,Does resurrection choose?",0.144337567297406,0.144337567297406,0,0,0,0.080251687417358,0
"95","94,what year?",0,0,0,0,0,0.0197989898732233,0
"96","95,what day?",0,0,0,0,0,0.538108260482963,0.117851130197758
"97","96,who has the stopwatch?",0,0,0,0,0,0.266,0
"98","97,who rewinds the tape?",0,0,0,0,0,0,0
"99","98,""are some less lucky, or do all escape?""",0.176776695296637,0.176776695296637,0.353553390593274,0,0.353553390593274,-0.175362481734264,0.478770216428392
"100","99,a syllogism: other men die; but i am not another; therefore ill not die.",0.133630620956212,0.133630620956212,0,0.267261241912424,0.267261241912424,0.232517280463809,0.144766506035897
"101","100,""space is a swarming in the eyes; and time, a singing in the ears.""",0,0,0,0,0,0.339154515986867,0.200445931434318
"102","101,in this hive im locked up.",0,0,0,0,-0.408248290463863,-0.322516149466452,0.114819831692961
"103","102,""yet, if prior to life we had been able to imagine life, what mad, impossible, unutterably weird,""",-0.363803437554499,-0.363803437554499,-0.727606875108999,0,-0.727606875108999,-0.100894820015114,0.055581080737493
"104","103,Wonderful nonsense it might have appeared! so why join in the vulgar laughter?",-0.0554700196225229,-0.0554700196225229,-0.554700196225229,0,0,0.125639594445014,-0.208012573584461
"105","104,""why scorn a hereafter none can verify: the turks delight, the future lyres, the talks with socrates and proust in cypress walks, the seraph with his six flamingo wings, and flemish hells with porcupines and things?""",0.025,0.191666666666667,0.166666666666667,0.166666666666667,0.333333333333333,-0.118666666666667,-0.0520833333333333
"106","105,it isnt that we dream too wild a dream: the trouble is we do not make it seem sufficiently unlikely; for the most",0.0521286035142687,0.0521286035142687,0.41702882811415,0.208514414057075,0.208514414057075,0.534172225931414,0.0356212124014169
"107","106,We can think up is a domestic ghost.",-0.300520382004283,-0.300520382004283,0,0,0,-0.184201316499096,0.202556630027396
"108","107,""how ludicrous these efforts to translate into ones private tongue a public fate! instead of poetry divinely terse, disjointed notes, insomnias mean verse! life is a message scribbled in the dark.""",-0.28736848324284,-0.28736848324284,-0.179605302026775,0,-0.179605302026775,0.471823128424338,0.0112253313766734
"109","108,anonymous.",0,0,0,0,0,0,0
"110","109,""espied on a pines bark, as we were walking home the day she died, an empty emerald case, squat and frog-eyed, hugging the trunk; and its companion piece,""",-0.046423834544263,-0.046423834544263,-0.185695338177052,0,-0.185695338177052,0.154127130686953,0.1354028507541
"111","110,A gum-logged ant.",0,0,0,0,0,0.4265,-0.3125
"112","111,""that englishman in nice, a proud and happy linguist: je nourris les pauvres cigalesmeaning that he fed the poor sea gulls! lafontaine was wrong: dead is the mandible, alive the song.""",0.0449013255066937,0.0449013255066937,0,-0.179605302026775,0.7184212081071,0.0317901384587392,-0.078577319636714
"113","112,""and so i pare my nails, and muse, and hear your steps upstairs, and all is right, my dear.""",0.29824045403173,0.29824045403173,0.229415733870562,0,0,0.320493780217175,0.387139050906573
"114","113,""sybil, throughout our high-school days i knew your loveliness, but fell in love with you during an outing of the senior class""",0.492615303209839,0.492615303209839,0.375325945302735,0,0,0.476007130130193,0.117289357907105
"115","114,To new wye falls.",0.275,0.275,-0.5,0,0,0.3265,-0.0833333333333333
"116","115,we luncheoned on damp grass.",0,0,0,0,0,0.00715541752799933,-0.111803398874989
"117","116,our teacher of geology discussed the cataract.",-0.13228756555323,-0.13228756555323,0,0,0,0.207502495682066,0
"118","117,its roar and rainbow dust made the tame park romantic.",0,0,0,0,0,0.0303578655376165,0.0869626356546304
"119","118,i reclined in aprils haze immediately behind your slender back and watched your neat small head bend to one side.",0.391311896062463,0.391311896062463,0,0,-0.223606797749979,0.234787137637478,-0.326093246718719
"120","119,""one palm with fingers spread, between a star of trillium and a stone, pressed on the turf.""",0.1455213750218,0.1455213750218,0,0,0,0.445537943191744,0.121267812518166
"121","120,a little phalange bone kept twitching.",0,0,0,0,0,-0.0478466996423647,-0.0612372435695794
"122","121,then you turned and offered me",0,0,0,0,0,0,-0.102062072615966
"123","122,A thimbleful of bright metallic tea.",0.204124145231932,0.204124145231932,0.408248290463863,0,0,0.589102283139354,-0.071443450831176
"124","123,your profile has not changed.",0,0,0,0,0,0.295160973029972,-0.139754248593737
"125","124,""the glistening teeth biting the careful lip; the shade beneath the eye from the long lashes; the peach down rimming the cheekbone; the dark silky brown of hair brushed up from temple and from nape; the very naked neck; the persian shape of nose and eyebrow, you have kept it all and on still nights we hear the waterfall.""",-0.0455661188432884,0.0846227921375355,0,0,0.260377821961648,0.317947358397368,0.145532604060707
"126","125,""come and be worshiped, come and be caressed,""",0,0,0,0,0,0.0791959594928933,0.147313912747197
"127","126,""My dark vanessa, crimson-barred, my blest my admirable butterfly! explain how could you, in the gloam of lilac lane, have let uncouth, hysterical john shade blubber your face, and ear, and shoulder blade?""",-0.403021675084896,-0.403021675084896,-0.342997170285018,-0.171498585142509,0,-0.113017567608913,-0.50377709385612
"128","127,we have been married forty years.",0,0,0,0,0,0.502145397270552,-0.204124145231932
"129","128,at least four thousand times your pillow has been creased by our two heads.",0.0213808993529939,0.0213808993529939,0,0,0.0534522483824849,0.00550558158339594,0
"130","129,four hundred thousand times the tall clock with the hoarse westminster chimes has marked our common hour.",-0.194028500029066,-0.194028500029066,0,0,0,0.130241630644511,0.016734958127507
"131","130,how many more",0,0,0,0,0,0.592361376188556,0
"132","131,Free calendars shall grace the kitchen door?",0.377964473009227,0,0.377964473009227,0,0.377964473009227,0.322025731003862,0.188982236504614
"133","132,i love you when youre standing on the lawn peering at something in a tree: its gone.",0.18190171877725,0.18190171877725,0.242535625036333,0,0.727606875108999,0.41400831193702,0
"134","133,it was so small.",0,0,0,0,-0.5,-0.055,-0.4375
"135","134,it might come back (all this voiced in a whisper softer than a kiss).",0.293987366103667,0.293987366103667,0.267261241912424,0,0.267261241912424,0.441782832881237,0.200445931434318
"136","135,i love you when you call me to admire a jets pink trail above the sunset fire.",0.509324812576299,0.509324812576299,0.485071250072666,0,0.727606875108999,0.522906807578334,0.0454754296943124
"137","136,i love you when youre humming as you pack a suitcase or the farcical car sack with round-trip zipper.",-0.223606797749979,0,-0.447213595499958,0,0,0.703243378923684,0.123449586257801
"138","137,and i love you most",0.603738353924943,0.603738353924943,0.804984471899924,0,0.804984471899924,0.52726482909445,0.301869176962472
"139","138,""When with a pensive nod you greet her ghost and hold her first toy on your palm, or look at a postcard from her, found in a book.""",0.103940230077537,0.103940230077537,0,0,0.188982236504614,0.283662336993425,0.271661964975382
"140","139,""she might have been you, me, or some quaint blend: nature chose me so as to wrench and rend your heart and mine.""",-0.0521286035142687,-0.0521286035142687,0.208514414057075,0,-0.208514414057075,-0.138870599762012,-0.169417961421373
"141","140,at first wed smile and say: all little girls are plump or jim mcvey (the family oculist) will cure that slight squint in no time.",0.206,0.206,0.24,0,0.2,0.04332,0.14
"142","141,""and later: shell be quite pretty, you know; and, trying to assuage""",0.67838656629781,0.67838656629781,0.519615242270663,0,0.288675134594813,0.559683350952423,0.0433012701892219
"143","142,The swelling torment: thats the awkward age.",-0.755928946018454,-0.755928946018454,-1.13389341902768,0,-0.755928946018454,-0.636870137020548,-0.456707071552816
"144","143,""she should take riding lessons, you would say (your eyes and mine not meeting).""",0,0,0,0,0,0.0523832034148352,0.0751672242878694
"145","144,""she should play tennis, or badminton.""",0,0,0,0,0,0.302920231524186,0.0127577590769957
"146","145,""less starch, more fruit! she may not be a beauty, but shes cute.""",0.440293280753776,0.440293280753776,0.56856770113086,0,0.56856770113086,-0.141157332434415,0.333686836791739
"147","146,""it was no use, no use.""",0,0,0,0,0,-0.0579712572458685,-0.170103454359943
"148","147,""the prizes won in french and history, no doubt, were fun; at christmas parties games were rough, no doubt, and one shy little guest might be left out; but lets be fair: while children of her age""",0.675268840356755,0.675268840356755,0.863094683353126,0.328797974610715,0.863094683353126,0.373300780474275,-0.112339307991994
"149","148,""Were cast as elves and fairies on the stage that shed helped paint for the school pantomime, my gentle girl appeared as mother time, a bent charwoman with slop pail and broom, and like a fool i sobbed in the mens room.""",-0.10029717747536,-0.10029717747536,0.154303349962092,0,-0.462910049886276,0.38205509450614,0.279674821806292
"150","149,another winter was scrape-scooped away.",-0.102062072615966,-0.102062072615966,0,0,0,-0.223311814883733,-0.0765465544619743
"151","150,""the toothwort white haunted our woods in may. summer was power-mowed, and autumn, burned.""",-0.245288945259803,-0.245288945259803,-0.258198889747161,-0.258198889747161,0,-0.252002116393229,-0.0430331482911935
"152","151,""alas, the dingy cygnet never turned into a wood duck.""",-0.126491106406735,-0.126491106406735,0,0,0,0.319390043677006,0.0395284707521047
"153","152,and again your voice:",0,0,0,0,0,0.066,0
"154","153,but this is prejudice! you should rejoice that she is innocent.",0.316586911806652,0.316586911806652,0,-0.301511344577764,0.301511344577764,-0.152866251700926,0.226133508433323
"155","154,why overstress the physical?",0,0,0,0,0,0.373,0.0625
"156","155,she wants to look a mess.",-0.306186217847897,-0.306186217847897,-0.408248290463863,0,-0.408248290463863,-0.126148721753334,-0.110567245333963
"157","156,virgins have written some resplendent books.",0.204124145231932,0.204124145231932,0.408248290463863,0,0.408248290463863,0.537662998540908,0.102062072615966
"158","157,lovemaking is not everything.",0,0,0,0,0,-0.066,0
"159","158,""good looks are not that indispensable! and still old pan would call from every painted hill, and still the demons of our pity spoke: no lips would share the lipstick of her smoke; the telephone that rang before a ball""",-0.237170824512628,-0.395284707521047,0,-0.158113883008419,-0.474341649025257,0.0630874393203592,-0.163054941852432
"160","159,""Every two minutes in sorosa hall for her would never ring; and, with a great screeching of tires on gravel, to the gate out of the lacquered night, a white-scarfed beau would never come for her; shed never go, a dream of gauze and jasmine, to that dance.""",0.1,0.1,0.142857142857143,0.285714285714286,0.142857142857143,0.0372857142857143,0.00744047619047619
"161","160,""we sent her, though, to a chateau in france.""",0,0,0,0,0,0,0
"162","161,""and she returned in tears, with new defeats, new miseries.""",-0.158113883008419,-0.158113883008419,0,-0.316227766016838,0,0.220094525147719,-0.105409255338946
"163","162,""on days when all the streets of college town led to the game, shed sit""",0.103279555898864,0.103279555898864,0.258198889747161,0,-0.258198889747161,-0.321715816624963,0.0968245836551854
"164","163,""On the library steps, and read or knit; mostly alone shed be, or with that nice frail roommate, now a nun; and, once or twice, with a korean boy who took my course.""",-0.0087038827977849,-0.0087038827977849,0,0,-0.348155311911396,-0.145528920378963,0.0326395604916933
